Profundidad,Densidad,PEF,Zeff,Core,Seccion,Porosidad,Permeabilidad
737.9616962,2.1196175,1.71636,11.619006,C003,T002,,
737.9637467,2.1428521,1.7185181,11.623063,C003,T002,,
737.9657972,2.1548584,1.728285,11.641375,C003,T002,,
737.9678478,2.1636724,1.7395647,11.66243,C003,T002,,
737.9698983,2.1692028,1.7270925,11.639143,C003,T002,,
737.9719488,2.1689148,1.7201493,11.626126,C003,T002,,
737.9739993,2.1715689,1.721139,11.627984,C003,T002,,
737.9760499,2.1705086,1.7477052,11.677564,C003,T002,,
737.9781004,2.166786,1.7318583,11.648055,C003,T002,,
737.9801509,2.1479633,1.7520057,11.685539,C003,T002,,
737.9822014,2.121917,1.7720275,11.722482,C003,T002,,
737.984252,2.1091113,1.7704045,11.719498,C003,T002,,
737.9863025,2.1142628,1.7630686,11.705989,C003,T002,,
737.988353,2.1372674,1.7879016,11.751558,C003,T002,,
737.9904035,2.1609828,1.8811252,11.918652,C003,T002,,
737.9924541,2.1795301,1.8692638,11.897728,C003,T002,,
737.9945046,2.1523933,1.9658571,12.065413,C003,T002,,
737.9965551,2.1679404,1.8482883,11.860492,C003,T002,,
737.9986056,2.1685059,1.8749913,11.907844,C003,T002,,
738.0006562,2.1589487,1.8479054,11.859809,C003,T002,,
738.0027067,-999,-999,-999,C003,T002,,
738.0047572,1.3693271,1.5310631,11.256075,C003,T002,,
738.0068077,-999,-999,-999,C003,T002,,
738.0088583,1.0026798,1.6583481,11.508561,C003,T002,,
738.0109088,1.1657702,1.9952482,12.115253,C003,T002,,
738.0129593,-999,-999,-999,C003,T002,,
738.0150098,2.0555909,1.94415,12.028257,C003,T002,,
738.0170604,2.1567004,1.9408979,12.022665,C003,T002,,
738.0191109,2.1540391,1.8870516,11.92907,C003,T002,,
738.0211614,2.152735,1.849269,11.86224,C003,T002,,
738.0232119,2.1505892,1.8433179,11.851623,C003,T002,,
738.0252625,2.1649396,1.8352152,11.837129,C003,T002,,
738.027313,2.1765144,1.8168459,11.804098,C003,T002,,
738.0293635,2.177443,1.8021604,11.777517,C003,T002,,
738.031414,2.1810784,1.7872304,11.750332,C003,T002,,
738.0334646,2.1904891,1.78685,11.749638,C003,T002,,
738.0355151,2.1988328,1.7952276,11.764914,C003,T002,,
738.0375656,2.2098923,1.8093734,11.790592,C003,T002,,
738.0396161,2.2238123,1.8423077,11.849819,C003,T002,,
738.0416667,2.2433953,1.8595122,11.880455,C003,T002,,
738.0437172,2.2422578,1.843526,11.851995,C003,T002,,
738.0457677,2.2430146,1.8638213,11.888096,C003,T002,,
738.0478182,2.2488139,1.8425825,11.85031,C003,T002,,
738.0498688,2.2418697,1.8265151,11.821515,C003,T002,,
738.0519193,2.2348428,1.8027365,11.778563,C003,T002,,
738.0539698,2.209902,1.7798187,11.736776,C003,T002,,
738.0560203,2.1853707,1.7890259,11.75361,C003,T002,,
738.0580709,2.1718826,1.7693998,11.717651,C003,T002,,
738.0601214,2.1561606,1.7969059,11.767968,C003,T002,,
738.0621719,2.1585917,1.7768857,11.731401,C003,T002,,
738.0642224,2.161324,1.7883959,11.75246,C003,T002,,
738.066273,2.1629708,1.7844955,11.745335,C003,T002,,
738.0683235,2.1624167,1.7520474,11.685616,C003,T002,,
738.070374,2.1773467,1.7898041,11.75503,C003,T002,,
738.0724245,2.1990302,1.8314565,11.83039,C003,T002,,
738.0744751,2.2168036,1.8222512,11.813843,C003,T002,,
738.0765256,2.2319822,1.8285505,11.825173,C003,T002,,
738.0785761,2.2488239,1.831308,11.830123,C003,T002,,
738.0806266,2.2551212,1.8507953,11.864958,C003,T002,,
738.0826772,2.2477465,1.8383695,11.842777,C003,T002,,
738.0847277,2.2172596,1.8153796,11.801451,C003,T002,,
738.0867782,2.1819117,1.7626489,11.705215,C003,T002,,
738.0888287,2.1654296,1.7732943,11.724809,C003,T002,,
738.0908793,2.1767232,1.7848574,11.745997,C003,T002,,
738.0929298,2.1933782,1.7963902,11.76703,C003,T002,,
738.0949803,2.2174449,1.7797158,11.736588,C003,T002,,
738.0970308,2.222868,1.7663418,11.712022,C003,T002,,
738.0990814,2.218502,1.7597702,11.699902,C003,T002,,
738.1011319,2.2098856,1.7821206,11.740991,C003,T002,,
738.1031824,2.2085052,1.8098431,11.791442,C003,T002,,
738.1052329,2.2057862,1.820822,11.811268,C003,T002,,
738.1072835,2.2040966,1.8334789,11.834017,C003,T002,,
738.109334,2.2077754,1.8320634,11.831479,C003,T002,,
738.1113845,2.2042718,1.8440052,11.852851,C003,T002,,
738.113435,2.1879258,1.8626747,11.886064,C003,T002,,
738.1154856,2.1622903,1.8216631,11.812783,C003,T002,,
738.1175361,2.1499698,1.7214102,11.628493,C003,T002,,
738.1195866,-999,-999,-999,C003,T002,,
738.1216371,1.7922332,1.3548126,10.880106,C003,T002,,
738.1236877,-999,-999,-999,C003,T002,,
738.1257382,-999,-999,-999,C003,T002,,
738.1277887,-999,-999,-999,C003,T002,,
738.1298392,-999,-999,-999,C003,T002,,
738.1318898,-999,-999,-999,C003,T002,,
738.1339403,-999,-999,-999,C003,T002,,
738.1359908,-999,-999,-999,C003,T002,,
738.1380413,-999,-999,-999,C003,T002,,
738.1400919,-999,-999,-999,C003,T002,,
738.1421424,-999,-999,-999,C003,T002,,
738.1441929,-999,-999,-999,C003,T002,,
738.1462434,2.1357656,1.8276309,11.82352,C003,T002,,
738.148294,2.1310904,1.794965,11.764436,C003,T002,,
738.1503445,2.1251335,1.7660418,11.711469,C003,T002,,
738.152395,2.1184609,1.7394986,11.662307,C003,T002,,
738.1544455,2.1065264,1.7679081,11.714906,C003,T002,,
738.1564961,2.1139846,1.7620155,11.704046,C003,T002,,
738.1585466,2.1205163,1.7900964,11.755563,C003,T002,,
738.1605971,2.1400545,1.8326809,11.832586,C003,T002,,
738.1626476,2.1574752,1.8258413,11.820303,C003,T002,,
738.1646982,2.1748617,1.8165509,11.803565,C003,T002,,
738.1667487,2.1858015,1.8193761,11.808662,C003,T002,,
738.1687992,2.1906607,1.8129396,11.797043,C003,T002,,
738.1708497,2.1927712,1.8004326,11.774379,C003,T002,,
738.1729003,2.1930685,1.8080065,11.788117,C003,T002,,
738.1749508,2.2007489,1.813102,11.797336,C003,T002,,
738.1770013,2.210722,1.8298947,11.827587,C003,T002,,
738.1790518,2.2132978,1.8431909,11.851397,C003,T002,,
738.1811024,2.2210987,1.8203216,11.810366,C003,T002,,
738.1831529,2.2217164,1.8229754,11.815147,C003,T002,,
738.1852034,2.2200992,1.8294555,11.826798,C003,T002,,
738.1872539,2.2258945,1.8002162,11.773986,C003,T002,,
738.1893045,2.2224472,1.8057364,11.784004,C003,T002,,
738.191355,2.227865,1.7658627,11.711139,C003,T002,,
738.1934055,2.2305951,1.7705638,11.719792,C003,T002,,
738.195456,2.2337389,1.7726878,11.723695,C003,T002,,
738.1975066,2.2325087,1.77916,11.73557,C003,T002,,
738.1995571,2.2303944,1.7899317,11.755263,C003,T002,,
738.2016076,2.2308381,1.7829717,11.742548,C003,T002,,
738.2036581,2.2267115,1.8136648,11.798353,C003,T002,,
738.2057087,2.229418,1.8133169,11.797725,C003,T002,,
738.2077592,2.2328174,1.8331864,11.833493,C003,T002,,
738.2098097,2.2364433,1.8286725,11.825392,C003,T002,,
738.2118602,2.2322667,1.8139915,11.798944,C003,T002,,
738.2139108,2.2262061,1.8183523,11.806816,C003,T002,,
738.2159613,2.2265964,1.8153869,11.801464,C003,T002,,
738.2180118,2.2193441,1.8263686,11.821251,C003,T002,,
738.2200623,2.2093399,1.8136439,11.798316,C003,T002,,
738.2221129,2.1962299,1.7975852,11.769204,C003,T002,,
738.2241634,2.1704798,1.8161377,11.80282,C003,T002,,
738.2262139,2.1591423,1.7951486,11.76477,C003,T002,,
738.2282644,2.1436877,1.7983637,11.770619,C003,T002,,
738.230315,2.1350484,1.7917634,11.758603,C003,T002,,
738.2323655,2.1340785,1.784673,11.745659,C003,T002,,
738.234416,2.1308506,1.7940562,11.762781,C003,T002,,
738.2364665,2.1366947,1.8021722,11.777538,C003,T002,,
738.2385171,2.1419666,1.8109403,11.793427,C003,T002,,
738.2405676,2.1445107,1.7933062,11.761415,C003,T002,,
738.2426181,2.1446321,1.7889314,11.753438,C003,T002,,
738.2446686,2.1404629,1.8238376,11.816699,C003,T002,,
738.2467192,2.144347,1.8130236,11.797194,C003,T002,,
738.2487697,2.1508553,1.7927483,11.760398,C003,T002,,
738.2508202,2.1597319,1.7760656,11.729896,C003,T002,,
738.2528707,2.1657333,1.7822253,11.741182,C003,T002,,
738.2549213,2.1686196,1.7775779,11.73267,C003,T002,,
738.2569718,2.171504,1.7656771,11.710797,C003,T002,,
738.2590223,2.1734543,1.7698385,11.718458,C003,T002,,
738.2610728,2.1683805,1.7805901,11.738189,C003,T002,,
738.2631234,2.1665292,1.7624695,11.704884,C003,T002,,
738.2651739,2.1607196,1.7719554,11.722349,C003,T002,,
738.2672244,2.1564627,1.7655274,11.710522,C003,T002,,
738.2692749,2.1533008,1.7678103,11.714726,C003,T002,,
738.2713255,2.1517496,1.7595123,11.699425,C003,T002,,
738.273376,2.1495726,1.7681495,11.71535,C003,T002,,
738.2754265,2.1536736,1.7490947,11.680143,C003,T002,,
738.277477,2.1505141,1.7697188,11.718237,C003,T002,,
738.2795276,2.1489639,1.7809676,11.73888,C003,T002,,
738.2815781,2.1474104,1.7819015,11.74059,C003,T002,,
738.2836286,2.1409307,1.7656418,11.710732,C003,T002,,
738.2856791,2.1359591,1.7558515,11.692659,C003,T002,,
738.2877297,2.1334584,1.7698175,11.718419,C003,T002,,
738.2897802,2.1333208,1.7682778,11.715586,C003,T002,,
738.2918307,2.1335139,1.7669225,11.713091,C003,T002,,
738.2938812,2.1295815,1.7968011,11.767777,C003,T002,,
738.2959318,2.1348324,1.7749679,11.727882,C003,T002,,
738.2979823,2.1385601,1.7743925,11.726826,C003,T002,,
738.3000328,2.1397066,1.7934152,11.761613,C003,T002,,
738.3020833,2.1384377,1.7870883,11.750073,C003,T002,,
738.3041339,2.1410053,1.7606544,11.701534,C003,T002,,
738.3061844,2.1406896,1.7788664,11.735031,C003,T002,,
738.3082349,2.1414542,1.7697442,11.718284,C003,T002,,
738.3102854,2.1370749,1.7729023,11.724089,C003,T002,,
738.312336,2.1392047,1.7860259,11.748132,C003,T002,,
738.3143865,2.1446936,1.7704498,11.719582,C003,T002,,
738.316437,2.1436567,1.7796024,11.73638,C003,T002,,
738.3184875,2.1514609,1.7657354,11.710905,C003,T002,,
738.3205381,2.1487174,1.7771877,11.731954,C003,T002,,
738.3225886,2.148078,1.7646328,11.708873,C003,T002,,
738.3246391,2.1411052,1.7712952,11.721136,C003,T002,,
738.3266896,2.1348083,1.7741138,11.726314,C003,T002,,
738.3287402,2.1311402,1.7807163,11.73842,C003,T002,,
738.3307907,2.1264164,1.7847227,11.74575,C003,T002,,
738.3328412,2.1259997,1.775143,11.728203,C003,T002,,
738.3348917,2.1190429,1.7728186,11.723935,C003,T002,,
738.3369423,2.1140921,1.7658758,11.711163,C003,T002,,
738.3389928,2.1132004,1.7599102,11.70016,C003,T002,,
738.3410433,2.1102881,1.7742069,11.726485,C003,T002,,
738.3430938,2.1078687,1.764104,11.707898,C003,T002,,
738.3451444,2.1047683,1.7617494,11.703555,C003,T002,,
738.3471949,2.1022441,1.7692961,11.71746,C003,T002,,
738.3492454,2.1023767,1.7824341,11.741564,C003,T002,,
738.3512959,2.1058843,1.7992163,11.772169,C003,T002,,
738.3533465,2.1057224,1.7829216,11.742456,C003,T002,,
738.355397,2.1032214,1.7733039,11.724827,C003,T002,,
738.3574475,2.0996258,1.7713013,11.721147,C003,T002,,
738.359498,2.096117,1.7763933,11.730497,C003,T002,,
738.3615486,2.0953281,1.7668457,11.71295,C003,T002,,
738.3635991,2.0902233,1.7731481,11.724541,C003,T002,,
738.3656496,2.0873246,1.7872119,11.750299,C003,T002,,
738.3677001,2.0922976,1.7874297,11.750696,C003,T002,,
738.3697507,2.0998573,1.7991296,11.772012,C003,T002,,
738.3718012,2.1069546,1.7973454,11.768768,C003,T002,,
738.3738517,2.1166539,1.7789084,11.735108,C003,T002,,
738.3759022,2.1252022,1.7867084,11.749379,C003,T002,,
738.3779528,2.1350951,1.7960778,11.766461,C003,T002,,
738.3800033,2.1412377,1.7980509,11.770051,C003,T002,,
738.3820538,2.1469302,1.7982367,11.770388,C003,T002,,
738.3841043,2.1513617,1.7977664,11.769533,C003,T002,,
738.3861549,2.1568632,1.7854837,11.747141,C003,T002,,
738.3882054,2.1672263,1.774331,11.726713,C003,T002,,
738.3902559,2.1787369,1.7738212,11.725777,C003,T002,,
738.3923064,2.1890736,1.790915,11.757056,C003,T002,,
738.394357,2.2019126,1.7996758,11.773004,C003,T002,,
738.3964075,2.2097507,1.7873124,11.750482,C003,T002,,
738.398458,2.2067177,1.7732326,11.724696,C003,T002,,
738.4005085,2.1922419,1.784449,11.74525,C003,T002,,
738.4025591,2.1823566,1.7849052,11.746084,C003,T002,,
738.4046096,2.1799619,1.7951832,11.764833,C003,T002,,
738.4066601,2.1755493,1.8270797,11.82253,C003,T002,,
738.4087106,2.1792278,1.8127266,11.796658,C003,T002,,
738.4107612,2.1733537,1.7939525,11.762592,C003,T002,,
738.4128117,2.1108294,1.6969978,11.582448,C003,T002,,
738.4148622,-999,-999,-999,C003,T002,,
738.4169127,1.8434956,1.6781577,11.546585,C003,T002,,
738.4189633,-999,-999,-999,C003,T002,,
738.4210138,-999,-999,-999,C003,T002,,
738.4230643,2.2508337,1.9338202,12.010471,C003,T002,,
738.4251148,2.253351,1.8644022,11.889125,C003,T002,,
738.4271654,2.2332113,1.8713344,11.901388,C003,T002,,
738.4292159,2.2493081,1.7581605,11.696928,C003,T002,,
738.4312664,2.2406876,1.7600881,11.700489,C003,T002,,
738.4333169,2.239485,1.7741989,11.72647,C003,T002,,
738.4353675,2.2396541,1.7739334,11.725983,C003,T002,,
738.437418,2.2357287,1.7717668,11.722003,C003,T002,,
738.4394685,2.2306921,1.7742611,11.726585,C003,T002,,
738.441519,2.2233188,1.7839925,11.744415,C003,T002,,
738.4435696,2.2242255,1.7388649,11.661127,C003,T002,,
738.4456201,2.216624,1.7581029,11.696821,C003,T002,,
738.4476706,2.2122197,1.7575423,11.695785,C003,T002,,
738.4497211,2.2098494,1.7969823,11.768107,C003,T002,,
738.4517717,2.2223806,1.7565603,11.69397,C003,T002,,
738.4538222,2.2248054,1.736294,11.656335,C003,T002,,
738.4558727,2.2221928,1.7662667,11.711884,C003,T002,,
738.4579232,2.22297,1.7801934,11.737463,C003,T002,,
738.4599738,2.2311754,1.7424251,11.667754,C003,T002,,
738.4620243,2.2312839,1.7730184,11.724302,C003,T002,,
738.4640748,2.2348413,1.8190173,11.808015,C003,T002,,
738.4661253,2.2409658,1.869923,11.898894,C003,T002,,
738.4681759,2.2586343,1.8591518,11.879815,C003,T002,,
738.4702264,2.262917,1.8772573,11.91184,C003,T002,,
738.4722769,2.2575347,1.9059721,11.962175,C003,T002,,
738.4743274,2.2547054,1.9032743,11.957469,C003,T002,,
738.476378,2.2654526,1.8855386,11.926413,C003,T002,,
738.4784285,2.2675219,1.9293287,12.002715,C003,T002,,
738.480479,2.2746809,1.9167886,11.980994,C003,T002,,
738.4825295,2.2825785,1.9318582,12.007085,C003,T002,,
738.4845801,2.2827911,1.9291695,12.00244,C003,T002,,
738.4866306,2.2757559,1.8674332,11.894491,C003,T002,,
738.4886811,2.2523251,1.8531878,11.869217,C003,T002,,
738.4907316,2.2352295,1.8638346,11.888119,C003,T002,,
738.4927822,2.2291498,1.8192413,11.808419,C003,T002,,
738.4948327,2.2161965,1.8169929,11.804363,C003,T002,,
738.4968832,2.2098811,1.7999165,11.773442,C003,T002,,
738.4989337,2.2105215,1.7878414,11.751448,C003,T002,,
738.5009843,2.2162936,1.7382618,11.660003,C003,T002,,
738.5030348,2.2157362,1.7448032,11.672175,C003,T002,,
738.5050853,2.2140682,1.7590076,11.698493,C003,T002,,
738.5071358,2.2029636,1.7837486,11.743969,C003,T002,,
738.5091864,2.2031274,1.7609612,11.702101,C003,T002,,
738.5112369,2.1909058,1.8020718,11.777356,C003,T002,,
738.5132874,2.1985421,1.7827079,11.742066,C003,T002,,
738.5153379,2.2056594,1.8044791,11.781724,C003,T002,,
738.5173885,2.2157061,1.793612,11.761972,C003,T002,,
738.519439,2.222018,1.7768105,11.731263,C003,T002,,
738.5214895,2.2149334,1.8032992,11.779584,C003,T002,,
738.52354,2.2092304,1.8113475,11.794164,C003,T002,,
738.5255906,2.2014954,1.8496348,11.862891,C003,T002,,
738.5276411,2.2077515,1.8365018,11.839434,C003,T002,,
738.5296916,2.2181799,1.7828376,11.742303,C003,T002,,
738.5317421,2.2071772,1.7934755,11.761723,C003,T002,,
738.5337927,2.2055016,1.764918,11.709399,C003,T002,,
738.5358432,-999,-999,-999,C003,T002,,
738.5378937,-999,-999,-999,C003,T002,,
738.5399442,-999,-999,-999,C003,T002,,
738.5419948,-999,-999,-999,C003,T002,,
738.5440453,-999,-999,-999,C003,T002,,
738.5460958,-999,-999,-999,C003,T002,,
738.5481463,-999,-999,-999,C003,T002,,
738.5501969,-999,-999,-999,C003,T002,,
738.5522474,-999,-999,-999,C003,T002,,
738.5542979,-999,-999,-999,C003,T002,,
738.5563484,-999,-999,-999,C003,T002,,
738.558399,-999,-999,-999,C003,T002,,
738.5604495,-999,-999,-999,C003,T002,,
738.5625,2.1693444,1.7898781,11.755165,C003,T002,,
738.5645505,2.1812835,1.7839931,11.744416,C003,T002,,
738.5666011,2.1912019,1.7405845,11.664329,C003,T002,,
738.5686516,2.1526098,1.8625636,11.885867,C003,T002,,
738.5707021,2.1485605,1.8693856,11.897944,C003,T002,,
738.5727526,2.157269,1.8280271,11.824232,C003,T002,,
738.5748032,2.1730134,1.7998173,11.773261,C003,T002,,
738.5768537,2.1756675,1.8112166,11.793927,C003,T002,,
738.5789042,2.1822579,1.8087666,11.789494,C003,T002,,
738.5809547,2.1933644,1.7616631,11.703396,C003,T002,,
738.5830053,2.1912324,1.7618636,11.703766,C003,T002,,
738.5850558,2.1911733,1.7519735,11.685479,C003,T002,,
738.5871063,2.1870394,1.7602857,11.700854,C003,T002,,
738.5891568,2.1864536,1.7442245,11.6711,C003,T002,,
738.5912074,2.1824541,1.7709616,11.720523,C003,T002,,
738.5932579,2.1868875,1.7650635,11.709667,C003,T002,,
738.5953084,2.1944935,1.7462046,11.674778,C003,T002,,
738.5973589,2.1992955,1.7655536,11.71057,C003,T002,,
738.5994095,2.2134957,1.7761827,11.730111,C003,T002,,
738.60146,2.2208502,1.7955918,11.765577,C003,T002,,
738.6035105,2.2243662,1.8061258,11.78471,C003,T002,,
738.605561,2.2234139,1.840245,11.846132,C003,T002,,
738.6076116,2.2215869,1.8543739,11.871327,C003,T002,,
738.6096621,2.2220104,1.8343902,11.835651,C003,T002,,
738.6117126,2.2247784,1.832931,11.833035,C003,T002,,
738.6137631,2.2258959,1.8767008,11.910858,C003,T002,,
738.6158137,2.2338412,1.9221357,11.990268,C003,T002,,
738.6178642,2.229516,1.9714733,12.074978,C003,T002,,
738.6199147,2.2360821,1.9684153,12.069773,C003,T002,,
738.6219652,2.2356195,2.008194,12.137037,C003,T002,,
738.6240158,2.2403483,1.975844,12.082409,C003,T002,,
738.6260663,2.2337835,1.8988199,11.949689,C003,T002,,
738.6281168,2.2288423,1.8438985,11.85266,C003,T002,,
738.6301673,2.2226024,1.8484319,11.860748,C003,T002,,
738.6322179,2.2193604,1.8370793,11.840468,C003,T002,,
738.6342684,2.2170279,1.8163277,11.803163,C003,T002,,
738.6363189,2.2183292,1.7966228,11.767453,C003,T002,,
738.6383694,2.2085474,1.817355,11.805017,C003,T002,,
738.64042,2.2041438,1.7927679,11.760434,C003,T002,,
738.6424705,2.1961529,1.7668215,11.712905,C003,T002,,
738.644521,2.1870384,1.7805862,11.738182,C003,T002,,
738.6465715,2.1799073,1.7904639,11.756234,C003,T002,,
738.6486221,2.1779201,1.7777972,11.733072,C003,T002,,
738.6506726,2.175817,1.789049,11.753652,C003,T002,,
738.6527231,2.1760333,1.7933552,11.761504,C003,T002,,
738.6547736,2.1772909,1.7853749,11.746942,C003,T002,,
738.6568242,2.17887,1.7968313,11.767832,C003,T002,,
738.6588747,2.1829534,1.7963016,11.766869,C003,T002,,
738.6609252,2.1817546,1.801375,11.776091,C003,T002,0.299790428,1987.17391
738.6629757,2.1796708,1.8209527,11.811503,C003,T002,0.29126587,2017.689244
738.6650263,2.1799655,1.8458996,11.856232,C003,T002,0.282830451,1990.679989
738.6670768,2.1813695,1.8528022,11.868531,C003,T002,0.283877536,1929.425572
738.6691273,2.1886747,1.8691009,11.897441,C003,T002,0.294432256,2042.222281
738.6711778,2.1915154,1.9224458,11.990806,C003,T002,0.294489015,2042.441301
738.6732284,2.1955941,1.9205652,11.987546,C003,T002,0.285687754,1973.355229
738.6752789,2.197001,1.9098351,11.968905,C003,T002,0.293972841,2041.709293
738.6773294,2.1919835,1.8990266,11.95005,C003,T002,0.294188853,2004.557542
738.6793799,2.1879404,1.8870978,11.929152,C003,T002,0.288360177,2022.184888
738.6814305,2.180531,1.862936,11.886527,C003,T002,0.299941706,2005.235177
738.683481,2.1666975,1.8351568,11.837025,C003,T002,0.282382972,2056.026133
738.6855315,2.1578481,1.8159599,11.802499,C003,T002,0.292759966,2055.249022
738.687582,2.1479654,1.7947357,11.764018,C003,T002,0.284113972,1934.60247
738.6896326,2.1374729,1.7936208,11.761988,C003,T002,0.287702851,1984.941103
738.6916831,2.132786,1.7899348,11.755269,C003,T002,0.297366116,2029.836562
738.6937336,2.1290755,1.7863935,11.748804,C003,T002,0.291438509,2048.83443
738.6957841,2.1307342,1.7677453,11.714606,C003,T002,0.29167954,1990.524649
738.6978347,2.1289766,1.7725919,11.723519,C003,T002,0.297941789,2005.042031
738.6998852,2.1282578,1.7583915,11.697355,C003,T002,0.29195616,2029.13155
738.7019357,2.121635,1.7888094,11.753215,C003,T002,0.289979266,2189.701161
738.7039862,2.120831,1.7888086,11.753214,C003,T002,0.292451217,2217.27681
738.7060368,2.1111174,1.7820964,11.740946,C003,T002,0.292480717,2165.863484
738.7080873,2.1123135,1.7897536,11.754938,C003,T002,0.297964724,2231.900415
738.7101378,2.1233575,1.7867675,11.749487,C003,T002,0.284334185,2172.943551
738.7121883,2.1358345,1.810086,11.791882,C003,T002,0.277714571,2212.888741
738.7142389,2.1531324,1.7980698,11.770085,C003,T002,0.297181528,2274.592116
738.7162894,2.1722126,1.8215746,11.812624,C003,T002,0.291659362,2206.08961
738.7183399,2.1991162,1.867694,11.894952,C003,T002,0.29198711,2317.403612
738.7203904,2.2173588,1.9018033,11.954901,C003,T002,0.281904095,2250.316208
738.7224409,2.2178342,1.8632069,11.887007,C003,T002,0.292664903,2164.654495
738.7244915,2.2135324,1.8604805,11.882173,C003,T002,0.285270558,2263.717145
738.726542,2.2077448,1.8243624,11.817643,C003,T002,0.298457833,2264.369565
738.7285925,2.1808569,1.8142488,11.799408,C003,T002,0.28340223,2203.236428
738.730643,2.1458805,1.7941005,11.762862,C003,T002,0.286552853,2227.72001
738.7326936,2.1336727,1.7710668,11.720716,C003,T002,0.284352123,2156.638879
738.7347441,2.1303885,1.7768537,11.731342,C003,T002,0.294896609,2157.662641
738.7367946,2.1295693,1.7898628,11.755137,C003,T002,0.276752886,2191.255734
738.7388451,2.128567,1.7842665,11.744916,C003,T002,0.296712735,2184.036397
738.7408957,2.1295049,1.77467,11.727335,C003,T002,0.288871476,2178.233451
738.7429462,2.1260452,1.8022916,11.777755,C003,T002,0.283926352,2304.233508
738.7449967,2.1291959,1.7857524,11.747632,C003,T002,,
738.7470472,2.126637,1.7994745,11.772638,C003,T002,,
738.7490978,2.1288087,1.8045166,11.781792,C003,T002,,
738.7511483,2.1356747,1.7874079,11.750656,C003,T002,,
738.7531988,2.1361768,1.7981825,11.77029,C003,T002,,
738.7552493,2.1363659,1.8020823,11.777375,C003,T002,,
738.7572999,2.140579,1.7852468,11.746708,C003,T002,,
738.7593504,2.1424866,1.7710254,11.72064,C003,T002,,
738.7614009,2.1372259,1.778595,11.734534,C003,T002,,
738.7634514,2.1390765,1.7683241,11.715672,C003,T002,,
738.765502,2.1316993,1.787698,11.751186,C003,T002,,
738.7675525,2.1241894,1.7742364,11.726539,C003,T002,,
738.769603,2.123704,1.7688833,11.716701,C003,T002,,
738.7716535,2.1207871,1.7955121,11.765432,C003,T002,,
738.7737041,2.1224639,1.7831912,11.74295,C003,T002,,
738.7757546,2.1174645,1.786961,11.74984,C003,T002,,
738.7778051,2.1159034,1.7843058,11.744988,C003,T002,,
738.7798556,2.1159325,1.7733868,11.724979,C003,T002,,
738.7819062,2.1061838,1.7947876,11.764113,C003,T002,,
738.7839567,2.1081357,1.7745942,11.727196,C003,T002,,
738.7860072,2.1092246,1.7744868,11.726999,C003,T002,,
738.7880577,2.1048799,1.7707368,11.72011,C003,T002,,
738.7901083,2.09955,1.7793984,11.736006,C003,T002,,
738.7921588,2.0991173,1.7573781,11.695482,C003,T002,,
738.7942093,2.0959327,1.7658893,11.711188,C003,T002,,
738.7962598,2.0953276,1.7545995,11.690342,C003,T002,,
738.7983104,2.0897627,1.738636,11.6607,C003,T002,,
738.8003609,2.0791726,1.7768955,11.731418,C003,T002,,
738.8024114,2.0778217,1.7533599,11.688047,C003,T002,,
738.8044619,2.0720947,1.7614554,11.703013,C003,T002,,
738.8065125,2.071605,1.7661132,11.711601,C003,T002,,
738.808563,2.07496,1.7477899,11.677722,C003,T002,,
738.8106135,2.0755131,1.7533299,11.687992,C003,T002,,
738.812664,2.0698018,1.7470603,11.676367,C003,T002,,
738.8147146,2.0623608,1.7689269,11.716781,C003,T002,,
738.8167651,2.0642579,1.7633486,11.706505,C003,T002,,
738.8188156,2.0649307,1.765571,11.710602,C003,T002,,
738.8208661,2.0643098,1.7679753,11.71503,C003,T002,,
738.8229167,2.0673175,1.7708272,11.720276,C003,T002,,
738.8249672,2.0665822,1.7939456,11.762579,C003,T002,,
738.8270177,2.0685375,1.7919019,11.758856,C003,T002,,
738.8290682,2.0783548,1.7724204,11.723204,C003,T002,,
738.8311188,2.0820248,1.7676331,11.7144,C003,T002,,
738.8331693,2.0802116,1.7667387,11.712753,C003,T002,,
738.8352198,2.0821424,1.7925619,11.760059,C003,T002,,
738.8372703,2.0868781,1.7887686,11.753141,C003,T002,,
738.8393209,2.0855551,1.79575,11.765865,C003,T002,,
738.8413714,2.0879972,1.7935952,11.761941,C003,T002,,
738.8434219,2.0934885,1.7862389,11.748521,C003,T002,,
738.8454724,2.1036747,1.7832239,11.743009,C003,T002,,
738.847523,2.1018989,1.8165306,11.803529,C003,T002,,
738.8495735,2.1127687,1.8074163,11.787048,C003,T002,,
738.851624,2.1167686,1.7922766,11.759539,C003,T002,,
738.8536745,2.1227298,1.7907159,11.756693,C003,T002,,
738.8557251,2.1275976,1.807678,11.787522,C003,T002,,
738.8577756,2.1375079,1.8019676,11.777167,C003,T002,,
738.8598261,2.1454127,1.8056264,11.783804,C003,T002,,
738.8618766,2.1445062,1.8002429,11.774035,C003,T002,,
738.8639272,2.1524553,1.8009336,11.775289,C003,T002,,
738.8659777,2.1613462,1.812475,11.796203,C003,T002,,
738.8680282,2.1711988,1.8119367,11.79523,C003,T002,,
738.8700787,2.1830842,1.800161,11.773886,C003,T002,,
738.8721293,2.188308,1.8112755,11.794034,C003,T002,,
738.8741798,2.1926188,1.8130409,11.797226,C003,T002,,
738.8762303,2.1994615,1.8066416,11.785644,C003,T002,,
738.8782808,2.1966593,1.8154094,11.801505,C003,T002,,
738.8803314,2.1998374,1.8215644,11.812606,C003,T002,,
